wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: ewijaya to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run c2mc7zxw
wandb: Tracking run with wandb version 0.25.0
wandb: Run data is saved locally in /home/ubuntu/storage1/recursive-mol/src/wandb/run-20260311_093524-c2mc7zxw
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run nlp-d6-ReluSquared
wandb: ⭐️ View project at https://wandb.ai/ewijaya/recursive-mol
wandb: 🚀 View run at https://wandb.ai/ewijaya/recursive-mol/runs/c2mc7zxw
Track: nlp
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 320, 'window_pattern': 'SSSL', 'activation': 'ReluSquared', 'ffn_mult': 5, 'use_value_embeds': True, 'tie_embed_weights': False}
Parameter counts:
  wte                     : 2,621,440
  value_embeds            : 7,864,320
  lm_head                 : 2,621,440
  transformer_matrices    : 8,602,080
  scalars                 : 12
  total                   : 21,709,292
Estimated FLOPs per token: 9.879840e+07
Scaling AdamW LRs by 1/sqrt(320/768) = 1.549193
Time budget: 300s
Max epochs: 10
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.010832 | lrm: 1.00 | dt: 3078ms | tok/sec: 21,291 | mfu: 1.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.107068 | lrm: 1.00 | dt: 1119ms | tok/sec: 58,569 | mfu: 4.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.941732 | lrm: 1.00 | dt: 231ms | tok/sec: 284,141 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.699428 | lrm: 1.00 | dt: 231ms | tok/sec: 284,195 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.381448 | lrm: 1.00 | dt: 231ms | tok/sec: 284,127 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.092753 | lrm: 1.00 | dt: 231ms | tok/sec: 284,159 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.842661 | lrm: 1.00 | dt: 231ms | tok/sec: 283,977 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.618115 | lrm: 1.00 | dt: 231ms | tok/sec: 284,202 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.422807 | lrm: 1.00 | dt: 231ms | tok/sec: 283,954 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.252739 | lrm: 1.00 | dt: 231ms | tok/sec: 283,910 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.100643 | lrm: 1.00 | dt: 231ms | tok/sec: 284,256 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.967200 | lrm: 1.00 | dt: 231ms | tok/sec: 284,011 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.847651 | lrm: 1.00 | dt: 231ms | tok/sec: 283,905 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00013 (0.2%) | loss: 6.743029 | lrm: 1.00 | dt: 231ms | tok/sec: 283,821 | mfu: 22.4% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.641575 | lrm: 1.00 | dt: 231ms | tok/sec: 284,036 | mfu: 22.4% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.553241 | lrm: 1.00 | dt: 230ms | tok/sec: 284,459 | mfu: 22.5% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 6.472402 | lrm: 1.00 | dt: 231ms | tok/sec: 284,286 | mfu: 22.5% | epoch: 1 | remaining: 299s    
step 00017 (0.5%) | loss: 6.398868 | lrm: 1.00 | dt: 230ms | tok/sec: 284,391 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00018 (0.5%) | loss: 6.334424 | lrm: 1.00 | dt: 230ms | tok/sec: 284,609 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 6.270594 | lrm: 1.00 | dt: 230ms | tok/sec: 284,542 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 6.213929 | lrm: 1.00 | dt: 230ms | tok/sec: 284,595 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00021 (0.8%) | loss: 6.159088 | lrm: 1.00 | dt: 230ms | tok/sec: 284,465 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 00022 (0.8%) | loss: 6.107902 | lrm: 1.00 | dt: 230ms | tok/sec: 284,394 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 6.059603 | lrm: 1.00 | dt: 230ms | tok/sec: 284,704 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 6.020226 | lrm: 1.00 | dt: 230ms | tok/sec: 284,510 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 01000 (76.0%) | loss: 3.379137 | lrm: 0.48 | dt: 230ms | tok/sec: 284,406 | mfu: 22.5% | epoch: 1 | remaining: 72s    
step 01001 (76.1%) | loss: 3.379309 | lrm: 0.48 | dt: 231ms | tok/sec: 284,284 | mfu: 22.5% | epoch: 1 | remaining: 72s    
step 01002 (76.1%) | loss: 3.372781 | lrm: 0.48 | dt: 231ms | tok/sec: 284,276 | mfu: 22.5% | epoch: 1 | remaining: 71s    
step 01003 (76.2%) | loss: 3.376455 | lrm: 0.48 | dt: 231ms | tok/sec: 284,219 | mfu: 22.5% | epoch: 1 | remaining: 71s    
step 01004 (76.3%) | loss: 3.389919 | lrm: 0.47 | dt: 231ms | tok/sec: 284,041 | mfu: 22.5% | epoch: 1 | remaining: 71s    
step 01005 (76.4%) | loss: 3.375351 | lrm: 0.47 | dt: 231ms | tok/sec: 284,271 | mfu: 22.5% | epoch: 1 | remaining: 71s    
step 01006 (76.5%) | loss: 3.373926 | lrm: 0.47 | dt: 230ms | tok/sec: 284,407 | mfu: 22.5% | epoch: 1 | remaining: 70s    
step 01007 (76.5%) | loss: 3.376205 | lrm: 0.47 | dt: 230ms | tok/sec: 284,366 | mfu: 22.5% | epoch: 1 | remaining: 70s    
step 01008 (76.6%) | loss: 3.370756 | lrm: 0.47 | dt: 230ms | tok/sec: 284,321 | mfu: 22.5% | epoch: 1 | remaining: 70s    
step 01009 (76.7%) | loss: 3.363911 | lrm: 0.47 | dt: 230ms | tok/sec: 284,330 | mfu: 22.5% | epoch: 1 | remaining: 70s    
step 01010 (76.8%) | loss: 3.357850 | lrm: 0.46 | dt: 230ms | tok/sec: 284,364 | mfu: 22.5% | epoch: 1 | remaining: 69s    
step 01011 (76.8%) | loss: 3.359566 | lrm: 0.46 | dt: 231ms | tok/sec: 284,208 | mfu: 22.5% | epoch: 1 | remaining: 69s    
step 01012 (76.9%) | loss: 3.359613 | lrm: 0.46 | dt: 231ms | tok/sec: 284,027 | mfu: 22.4% | epoch: 1 | remaining: 69s    
step 01013 (77.0%) | loss: 3.355635 | lrm: 0.46 | dt: 231ms | tok/sec: 284,178 | mfu: 22.5% | epoch: 1 | remaining: 69s    
step 01014 (77.1%) | loss: 3.360640 | lrm: 0.46 | dt: 230ms | tok/sec: 284,441 | mfu: 22.5% | epoch: 1 | remaining: 69s    
step 01015 (77.1%) | loss: 3.357593 | lrm: 0.46 | dt: 231ms | tok/sec: 284,230 | mfu: 22.5% | epoch: 1 | remaining: 68s    
step 01016 (77.2%) | loss: 3.354245 | lrm: 0.46 | dt: 231ms | tok/sec: 284,112 | mfu: 22.5% | epoch: 1 | remaining: 68s    
step 01017 (77.3%) | loss: 3.353696 | lrm: 0.45 | dt: 231ms | tok/sec: 284,134 | mfu: 22.5% | epoch: 1 | remaining: 68s    
step 01018 (77.4%) | loss: 3.355656 | lrm: 0.45 | dt: 231ms | tok/sec: 284,175 | mfu: 22.5% | epoch: 1 | remaining: 68s    
step 01019 (77.4%) | loss: 3.347106 | lrm: 0.45 | dt: 231ms | tok/sec: 284,306 | mfu: 22.5% | epoch: 1 | remaining: 67s    
step 01020 (77.5%) | loss: 3.358822 | lrm: 0.45 | dt: 231ms | tok/sec: 284,099 | mfu: 22.5% | epoch: 1 | remaining: 67s    
step 01021 (77.6%) | loss: 3.358609 | lrm: 0.45 | dt: 231ms | tok/sec: 284,220 | mfu: 22.5% | epoch: 1 | remaining: 67s    
step 01022 (77.7%) | loss: 3.358559 | lrm: 0.45 | dt: 231ms | tok/sec: 284,053 | mfu: 22.5% | epoch: 1 | remaining: 67s    
step 01023 (77.8%) | loss: 3.362385 | lrm: 0.44 | dt: 230ms | tok/sec: 284,387 | mfu: 22.5% | epoch: 1 | remaining: 66s    
step 01024 (77.8%) | loss: 3.363991 | lrm: 0.44 | dt: 231ms | tok/sec: 284,306 | mfu: 22.5% | epoch: 1 | remaining: 66s    
step 01025 (77.9%) | loss: 3.354289 | lrm: 0.44 | dt: 231ms | tok/sec: 284,134 | mfu: 22.5% | epoch: 1 | remaining: 66s    
step 01026 (78.0%) | loss: 3.354591 | lrm: 0.44 | dt: 230ms | tok/sec: 284,484 | mfu: 22.5% | epoch: 1 | remaining: 66s    
step 01027 (78.1%) | loss: 3.342320 | lrm: 0.44 | dt: 231ms | tok/sec: 284,308 | mfu: 22.5% | epoch: 1 | remaining: 66s    
step 01028 (78.1%) | loss: 3.348607 | lrm: 0.44 | dt: 230ms | tok/sec: 284,453 | mfu: 22.5% | epoch: 1 | remaining: 65s    
step 01029 (78.2%) | loss: 3.343880 | lrm: 0.44 | dt: 231ms | tok/sec: 284,136 | mfu: 22.5% | epoch: 1 | remaining: 65s    
step 01030 (78.3%) | loss: 3.330050 | lrm: 0.43 | dt: 231ms | tok/sec: 284,320 | mfu: 22.5% | epoch: 1 | remaining: 65s    
step 01031 (78.4%) | loss: 3.339166 | lrm: 0.43 | dt: 230ms | tok/sec: 284,446 | mfu: 22.5% | epoch: 1 | remaining: 65s    
step 01032 (78.4%) | loss: 3.335178 | lrm: 0.43 | dt: 231ms | tok/sec: 284,206 | mfu: 22.5% | epoch: 1 | remaining: 64s    
step 01033 (78.5%) | loss: 3.344333 | lrm: 0.43 | dt: 231ms | tok/sec: 284,190 | mfu: 22.5% | epoch: 1 | remaining: 64s    
step 01034 (78.6%) | loss: 3.346994 | lrm: 0.43 | dt: 231ms | tok/sec: 284,282 | mfu: 22.5% | epoch: 1 | remaining: 64s    
step 01035 (78.7%) | loss: 3.350058 | lrm: 0.43 | dt: 231ms | tok/sec: 284,239 | mfu: 22.5% | epoch: 1 | remaining: 64s    
step 01036 (78.8%) | loss: 3.346856 | lrm: 0.42 | dt: 231ms | tok/sec: 284,290 | mfu: 22.5% | epoch: 1 | remaining: 64s    
step 01037 (78.8%) | loss: 3.341312 | lrm: 0.42 | dt: 231ms | tok/sec: 284,266 | mfu: 22.5% | epoch: 1 | remaining: 63s    
step 01038 (78.9%) | loss: 3.343653 | lrm: 0.42 | dt: 230ms | tok/sec: 284,330 | mfu: 22.5% | epoch: 1 | remaining: 63s    
step 01039 (79.0%) | loss: 3.341098 | lrm: 0.42 | dt: 231ms | tok/sec: 284,253 | mfu: 22.5% | epoch: 1 | remaining: 63s    
step 01040 (79.1%) | loss: 3.334502 | lrm: 0.42 | dt: 231ms | tok/sec: 284,266 | mfu: 22.5% | epoch: 1 | remaining: 63s    
step 01041 (79.1%) | loss: 3.333285 | lrm: 0.42 | dt: 231ms | tok/sec: 284,132 | mfu: 22.5% | epoch: 1 | remaining: 62s    
step 01042 (79.2%) | loss: 3.330168 | lrm: 0.42 | dt: 231ms | tok/sec: 284,316 | mfu: 22.5% | epoch: 1 | remaining: 62s    
step 01043 (79.3%) | loss: 3.337291 | lrm: 0.41 | dt: 231ms | tok/sec: 284,320 | mfu: 22.5% | epoch: 1 | remaining: 62s    
step 01044 (79.4%) | loss: 3.335206 | lrm: 0.41 | dt: 231ms | tok/sec: 284,211 | mfu: 22.5% | epoch: 1 | remaining: 62s    
step 01045 (79.4%) | loss: 3.340700 | lrm: 0.41 | dt: 231ms | tok/sec: 284,305 | mfu: 22.5% | epoch: 1 | remaining: 61s    
step 01046 (79.5%) | loss: 3.337625 | lrm: 0.41 | dt: 230ms | tok/sec: 284,419 | mfu: 22.5% | epoch: 1 | remaining: 61s    
step 01047 (79.6%) | loss: 3.336649 | lrm: 0.41 | dt: 231ms | tok/sec: 284,088 | mfu: 22.5% | epoch: 1 | remaining: 61s    
step 01048 (79.7%) | loss: 3.342334 | lrm: 0.41 | dt: 231ms | tok/sec: 284,219 | mfu: 22.5% | epoch: 1 | remaining: 61s    
step 01049 (79.8%) | loss: 3.343653 | lrm: 0.40 | dt: 230ms | tok/sec: 284,454 | mfu: 22.5% | epoch: 1 | remaining: 61s    
step 01050 (79.8%) | loss: 3.340302 | lrm: 0.40 | dt: 231ms | tok/sec: 284,307 | mfu: 22.5% | epoch: 1 | remaining: 60s    
step 01051 (79.9%) | loss: 3.340184 | lrm: 0.40 | dt: 230ms | tok/sec: 284,335 | mfu: 22.5% | epoch: 1 | remaining: 60s    
step 01052 (80.0%) | loss: 3.327104 | lrm: 0.40 | dt: 231ms | tok/sec: 284,231 | mfu: 22.5% | epoch: 1 | remaining: 60s    
step 01053 (80.1%) | loss: 3.337516 | lrm: 0.40 | dt: 230ms | tok/sec: 284,336 | mfu: 22.5% | epoch: 1 | remaining: 60s    
step 01054 (80.1%) | loss: 3.333151 | lrm: 0.40 | dt: 231ms | tok/sec: 284,007 | mfu: 22.4% | epoch: 1 | remaining: 59s    
step 01055 (80.2%) | loss: 3.339373 | lrm: 0.40 | dt: 230ms | tok/sec: 284,367 | mfu: 22.5% | epoch: 1 | remaining: 59s    
step 01056 (80.3%) | loss: 3.327670 | lrm: 0.39 | dt: 231ms | tok/sec: 284,195 | mfu: 22.5% | epoch: 1 | remaining: 59s    
step 01057 (80.4%) | loss: 3.330755 | lrm: 0.39 | dt: 231ms | tok/sec: 284,225 | mfu: 22.5% | epoch: 1 | remaining: 59s    
step 01058 (80.4%) | loss: 3.330666 | lrm: 0.39 | dt: 230ms | tok/sec: 284,337 | mfu: 22.5% | epoch: 1 | remaining: 58s    
step 01059 (80.5%) | loss: 3.336157 | lrm: 0.39 | dt: 231ms | tok/sec: 283,948 | mfu: 22.4% | epoch: 1 | remaining: 58s    
step 01060 (80.6%) | loss: 3.337486 | lrm: 0.39 | dt: 231ms | tok/sec: 284,065 | mfu: 22.5% | epoch: 1 | remaining: 58s    
step 01061 (80.7%) | loss: 3.334897 | lrm: 0.39 | dt: 231ms | tok/sec: 284,232 | mfu: 22.5% | epoch: 1 | remaining: 58s    
step 01062 (80.8%) | loss: 3.335597 | lrm: 0.38 | dt: 231ms | tok/sec: 284,059 | mfu: 22.5% | epoch: 1 | remaining: 58s    
step 01063 (80.8%) | loss: 3.332991 | lrm: 0.38 | dt: 230ms | tok/sec: 284,335 | mfu: 22.5% | epoch: 1 | remaining: 57s    
step 01064 (80.9%) | loss: 3.332375 | lrm: 0.38 | dt: 231ms | tok/sec: 284,122 | mfu: 22.5% | epoch: 1 | remaining: 57s    
step 01065 (81.0%) | loss: 3.335260 | lrm: 0.38 | dt: 231ms | tok/sec: 284,306 | mfu: 22.5% | epoch: 1 | remaining: 57s    
step 01066 (81.1%) | loss: 3.333855 | lrm: 0.38 | dt: 231ms | tok/sec: 284,166 | mfu: 22.5% | epoch: 1 | remaining: 57s    
step 01067 (81.1%) | loss: 3.325541 | lrm: 0.38 | dt: 231ms | tok/sec: 284,197 | mfu: 22.5% | epoch: 1 | remaining: 56s    
step 01068 (81.2%) | loss: 3.334525 | lrm: 0.38 | dt: 230ms | tok/sec: 284,339 | mfu: 22.5% | epoch: 1 | remaining: 56s    
step 01069 (81.3%) | loss: 3.336995 | lrm: 0.37 | dt: 231ms | tok/sec: 284,238 | mfu: 22.5% | epoch: 1 | remaining: 56s    
step 01070 (81.4%) | loss: 3.327906 | lrm: 0.37 | dt: 230ms | tok/sec: 284,331 | mfu: 22.5% | epoch: 1 | remaining: 56s    
step 01071 (81.4%) | loss: 3.317985 | lrm: 0.37 | dt: 230ms | tok/sec: 284,328 | mfu: 22.5% | epoch: 1 | remaining: 55s    
step 01072 (81.5%) | loss: 3.314670 | lrm: 0.37 | dt: 231ms | tok/sec: 284,202 | mfu: 22.5% | epoch: 1 | remaining: 55s    
step 01073 (81.6%) | loss: 3.323387 | lrm: 0.37 | dt: 231ms | tok/sec: 284,306 | mfu: 22.5% | epoch: 1 | remaining: 55s    
step 01074 (81.7%) | loss: 3.334706 | lrm: 0.37 | dt: 231ms | tok/sec: 284,300 | mfu: 22.5% | epoch: 1 | remaining: 55s    
step 01075 (81.8%) | loss: 3.333364 | lrm: 0.36 | dt: 231ms | tok/sec: 284,281 | mfu: 22.5% | epoch: 1 | remaining: 55s    
step 01076 (81.8%) | loss: 3.335007 | lrm: 0.36 | dt: 230ms | tok/sec: 284,357 | mfu: 22.5% | epoch: 1 | remaining: 54s    
step 01077 (81.9%) | loss: 3.333825 | lrm: 0.36 | dt: 231ms | tok/sec: 284,231 | mfu: 22.5% | epoch: 1 | remaining: 54s    
step 01078 (82.0%) | loss: 3.334312 | lrm: 0.36 | dt: 231ms | tok/sec: 284,190 | mfu: 22.5% | epoch: 1 | remaining: 54s    
step 01079 (82.1%) | loss: 3.325370 | lrm: 0.36 | dt: 231ms | tok/sec: 284,221 | mfu: 22.5% | epoch: 1 | remaining: 54s    
step 01080 (82.1%) | loss: 3.322220 | lrm: 0.36 | dt: 231ms | tok/sec: 284,300 | mfu: 22.5% | epoch: 1 | remaining: 53s    
step 01081 (82.2%) | loss: 3.310773 | lrm: 0.36 | dt: 230ms | tok/sec: 284,515 | mfu: 22.5% | epoch: 1 | remaining: 53s    
step 01082 (82.3%) | loss: 3.311662 | lrm: 0.35 | dt: 230ms | tok/sec: 284,408 | mfu: 22.5% | epoch: 1 | remaining: 53s    
step 01083 (82.4%) | loss: 3.306459 | lrm: 0.35 | dt: 230ms | tok/sec: 284,530 | mfu: 22.5% | epoch: 1 | remaining: 53s    
step 01084 (82.4%) | loss: 3.311945 | lrm: 0.35 | dt: 231ms | tok/sec: 284,235 | mfu: 22.5% | epoch: 1 | remaining: 52s    
step 01085 (82.5%) | loss: 3.315355 | lrm: 0.35 | dt: 231ms | tok/sec: 284,003 | mfu: 22.4% | epoch: 1 | remaining: 52s    
step 01086 (82.6%) | loss: 3.317866 | lrm: 0.35 | dt: 231ms | tok/sec: 284,265 | mfu: 22.5% | epoch: 1 | remaining: 52s    
step 01087 (82.7%) | loss: 3.318618 | lrm: 0.35 | dt: 231ms | tok/sec: 283,997 | mfu: 22.4% | epoch: 1 | remaining: 52s    
step 01088 (82.8%) | loss: 3.304067 | lrm: 0.34 | dt: 231ms | tok/sec: 284,161 | mfu: 22.5% | epoch: 1 | remaining: 52s    
step 01089 (82.8%) | loss: 3.301484 | lrm: 0.34 | dt: 231ms | tok/sec: 284,301 | mfu: 22.5% | epoch: 1 | remaining: 51s    
step 01090 (82.9%) | loss: 3.308000 | lrm: 0.34 | dt: 231ms | tok/sec: 283,997 | mfu: 22.4% | epoch: 1 | remaining: 51s    
step 01091 (83.0%) | loss: 3.312994 | lrm: 0.34 | dt: 230ms | tok/sec: 284,526 | mfu: 22.5% | epoch: 1 | remaining: 51s    
step 01092 (83.1%) | loss: 3.317711 | lrm: 0.34 | dt: 231ms | tok/sec: 284,196 | mfu: 22.5% | epoch: 1 | remaining: 51s    
step 01093 (83.1%) | loss: 3.317494 | lrm: 0.34 | dt: 230ms | tok/sec: 284,356 | mfu: 22.5% | epoch: 1 | remaining: 50s    
step 01094 (83.2%) | loss: 3.315230 | lrm: 0.34 | dt: 231ms | tok/sec: 284,286 | mfu: 22.5% | epoch: 1 | remaining: 50s    
step 01095 (83.3%) | loss: 3.301853 | lrm: 0.33 | dt: 231ms | tok/sec: 284,221 | mfu: 22.5% | epoch: 1 | remaining: 50s    
step 01096 (83.4%) | loss: 3.304344 | lrm: 0.33 | dt: 231ms | tok/sec: 284,251 | mfu: 22.5% | epoch: 1 | remaining: 50s    
step 01097 (83.4%) | loss: 3.305159 | lrm: 0.33 | dt: 231ms | tok/sec: 284,131 | mfu: 22.5% | epoch: 1 | remaining: 49s    
step 01098 (83.5%) | loss: 3.293990 | lrm: 0.33 | dt: 231ms | tok/sec: 284,121 | mfu: 22.5% | epoch: 1 | remaining: 49s    
step 01099 (83.6%) | loss: 3.287468 | lrm: 0.33 | dt: 231ms | tok/sec: 284,271 | mfu: 22.5% | epoch: 1 | remaining: 49s    
step 01100 (83.7%) | loss: 3.279694 | lrm: 0.33 | dt: 230ms | tok/sec: 284,348 | mfu: 22.5% | epoch: 1 | remaining: 49s    
step 01101 (83.8%) | loss: 3.285977 | lrm: 0.32 | dt: 230ms | tok/sec: 284,348 | mfu: 22.5% | epoch: 1 | remaining: 49s    
step 01102 (83.8%) | loss: 3.291792 | lrm: 0.32 | dt: 231ms | tok/sec: 284,307 | mfu: 22.5% | epoch: 1 | remaining: 48s    
step 01103 (83.9%) | loss: 3.301567 | lrm: 0.32 | dt: 231ms | tok/sec: 284,248 | mfu: 22.5% | epoch: 1 | remaining: 48s    
step 01104 (84.0%) | loss: 3.297201 | lrm: 0.32 | dt: 230ms | tok/sec: 284,330 | mfu: 22.5% | epoch: 1 | remaining: 48s    
step 01105 (84.1%) | loss: 3.295037 | lrm: 0.32 | dt: 231ms | tok/sec: 284,313 | mfu: 22.5% | epoch: 1 | remaining: 48s    
step 01106 (84.1%) | loss: 3.299560 | lrm: 0.32 | dt: 230ms | tok/sec: 284,483 | mfu: 22.5% | epoch: 1 | remaining: 47s    
step 01107 (84.2%) | loss: 3.301372 | lrm: 0.32 | dt: 231ms | tok/sec: 284,243 | mfu: 22.5% | epoch: 1 | remaining: 47s    
step 01108 (84.3%) | loss: 3.294368 | lrm: 0.31 | dt: 231ms | tok/sec: 284,105 | mfu: 22.5% | epoch: 1 | remaining: 47s    
step 01109 (84.4%) | loss: 3.285957 | lrm: 0.31 | dt: 231ms | tok/sec: 284,226 | mfu: 22.5% | epoch: 1 | remaining: 47s    
step 01110 (84.4%) | loss: 3.288833 | lrm: 0.31 | dt: 230ms | tok/sec: 284,355 | mfu: 22.5% | epoch: 1 | remaining: 46s    
step 01111 (84.5%) | loss: 3.287812 | lrm: 0.31 | dt: 231ms | tok/sec: 284,208 | mfu: 22.5% | epoch: 1 | remaining: 46s    
step 01112 (84.6%) | loss: 3.294160 | lrm: 0.31 | dt: 231ms | tok/sec: 283,817 | mfu: 22.4% | epoch: 1 | remaining: 46s    
step 01113 (84.7%) | loss: 3.297206 | lrm: 0.31 | dt: 231ms | tok/sec: 284,110 | mfu: 22.5% | epoch: 1 | remaining: 46s    
step 01114 (84.8%) | loss: 3.303763 | lrm: 0.30 | dt: 231ms | tok/sec: 284,013 | mfu: 22.4% | epoch: 1 | remaining: 46s    
step 01115 (84.8%) | loss: 3.309010 | lrm: 0.30 | dt: 231ms | tok/sec: 284,099 | mfu: 22.5% | epoch: 1 | remaining: 45s    
step 01116 (84.9%) | loss: 3.305305 | lrm: 0.30 | dt: 230ms | tok/sec: 284,354 | mfu: 22.5% | epoch: 1 | remaining: 45s    
step 01117 (85.0%) | loss: 3.292342 | lrm: 0.30 | dt: 231ms | tok/sec: 284,205 | mfu: 22.5% | epoch: 1 | remaining: 45s    
step 01118 (85.1%) | loss: 3.297802 | lrm: 0.30 | dt: 231ms | tok/sec: 284,132 | mfu: 22.5% | epoch: 1 | remaining: 45s    
step 01119 (85.1%) | loss: 3.290926 | lrm: 0.30 | dt: 231ms | tok/sec: 284,230 | mfu: 22.5% | epoch: 1 | remaining: 44s    
step 01120 (85.2%) | loss: 3.283970 | lrm: 0.30 | dt: 231ms | tok/sec: 284,317 | mfu: 22.5% | epoch: 1 | remaining: 44s    
step 01121 (85.3%) | loss: 3.276455 | lrm: 0.29 | dt: 231ms | tok/sec: 284,266 | mfu: 22.5% | epoch: 1 | remaining: 44s    
step 01122 (85.4%) | loss: 3.271457 | lrm: 0.29 | dt: 231ms | tok/sec: 284,149 | mfu: 22.5% | epoch: 1 | remaining: 44s    
step 01123 (85.4%) | loss: 3.274124 | lrm: 0.29 | dt: 231ms | tok/sec: 284,167 | mfu: 22.5% | epoch: 1 | remaining: 43s    
step 01124 (85.5%) | loss: 3.273482 | lrm: 0.29 | dt: 231ms | tok/sec: 284,204 | mfu: 22.5% | epoch: 1 | remaining: 43s    
step 01125 (85.6%) | loss: 3.272680 | lrm: 0.29 | dt: 230ms | tok/sec: 284,336 | mfu: 22.5% | epoch: 1 | remaining: 43s    
step 01126 (85.7%) | loss: 3.276507 | lrm: 0.29 | dt: 231ms | tok/sec: 284,177 | mfu: 22.5% | epoch: 1 | remaining: 43s    
step 01127 (85.7%) | loss: 3.276980 | lrm: 0.29 | dt: 231ms | tok/sec: 284,276 | mfu: 22.5% | epoch: 1 | remaining: 43s    
step 01128 (85.8%) | loss: 3.273794 | lrm: 0.28 | dt: 230ms | tok/sec: 284,401 | mfu: 22.5% | epoch: 1 | remaining: 42s    
step 01129 (85.9%) | loss: 3.272520 | lrm: 0.28 | dt: 231ms | tok/sec: 284,066 | mfu: 22.5% | epoch: 1 | remaining: 42s    
step 01130 (86.0%) | loss: 3.280043 | lrm: 0.28 | dt: 231ms | tok/sec: 284,184 | mfu: 22.5% | epoch: 1 | remaining: 42s    
step 01131 (86.1%) | loss: 3.267709 | lrm: 0.28 | dt: 231ms | tok/sec: 284,172 | mfu: 22.5% | epoch: 1 | remaining: 42s    
step 01132 (86.1%) | loss: 3.270712 | lrm: 0.28 | dt: 231ms | tok/sec: 284,052 | mfu: 22.5% | epoch: 1 | remaining: 41s    
step 01133 (86.2%) | loss: 3.274688 | lrm: 0.28 | dt: 231ms | tok/sec: 284,232 | mfu: 22.5% | epoch: 1 | remaining: 41s    
step 01134 (86.3%) | loss: 3.278463 | lrm: 0.27 | dt: 231ms | tok/sec: 284,196 | mfu: 22.5% | epoch: 1 | remaining: 41s    
step 01135 (86.4%) | loss: 3.269004 | lrm: 0.27 | dt: 231ms | tok/sec: 284,304 | mfu: 22.5% | epoch: 1 | remaining: 41s    
step 01136 (86.4%) | loss: 3.268596 | lrm: 0.27 | dt: 231ms | tok/sec: 284,204 | mfu: 22.5% | epoch: 1 | remaining: 40s    
step 01137 (86.5%) | loss: 3.273985 | lrm: 0.27 | dt: 231ms | tok/sec: 284,290 | mfu: 22.5% | epoch: 1 | remaining: 40s    
step 01138 (86.6%) | loss: 3.269921 | lrm: 0.27 | dt: 231ms | tok/sec: 284,151 | mfu: 22.5% | epoch: 1 | remaining: 40s    
step 01139 (86.7%) | loss: 3.275001 | lrm: 0.27 | dt: 231ms | tok/sec: 284,190 | mfu: 22.5% | epoch: 1 | remaining: 40s    
step 01140 (86.7%) | loss: 3.283700 | lrm: 0.27 | dt: 231ms | tok/sec: 284,080 | mfu: 22.5% | epoch: 1 | remaining: 40s    
step 01141 (86.8%) | loss: 3.274373 | lrm: 0.26 | dt: 231ms | tok/sec: 284,315 | mfu: 22.5% | epoch: 1 | remaining: 39s    
step 01142 (86.9%) | loss: 3.280230 | lrm: 0.26 | dt: 231ms | tok/sec: 284,078 | mfu: 22.5% | epoch: 1 | remaining: 39s    
step 01143 (87.0%) | loss: 3.283666 | lrm: 0.26 | dt: 230ms | tok/sec: 284,440 | mfu: 22.5% | epoch: 1 | remaining: 39s    
