wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: ewijaya to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run b0cep5x7
wandb: Tracking run with wandb version 0.25.0
wandb: Run data is saved locally in /home/ubuntu/storage1/recursive-mol/src/wandb/run-20260311_093000-b0cep5x7
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run protein-d6-ReluSquared
wandb: ⭐️ View project at https://wandb.ai/ewijaya/recursive-mol
wandb: 🚀 View run at https://wandb.ai/ewijaya/recursive-mol/runs/b0cep5x7
Track: protein
Vocab size: 24
Model config: {'sequence_len': 512, 'vocab_size': 24, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 320, 'window_pattern': 'SSSL', 'activation': 'ReluSquared', 'ffn_mult': 5, 'use_value_embeds': True, 'tie_embed_weights': False}
Parameter counts:
  wte                     : 7,680
  value_embeds            : 23,040
  lm_head                 : 7,680
  transformer_matrices    : 8,602,080
  scalars                 : 12
  total                   : 8,640,492
Estimated FLOPs per token: 5.952288e+07
Scaling AdamW LRs by 1/sqrt(320/768) = 1.549193
Time budget: 300s
Max epochs: 10
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 3.177444 | lrm: 1.00 | dt: 3007ms | tok/sec: 21,792 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 01926 (86.7%) | loss: 2.751316 | lrm: 0.27 | dt: 136ms | tok/sec: 482,272 | mfu: 23.0% | epoch: 4 | remaining: 40s    
step 01927 (86.8%) | loss: 2.749415 | lrm: 0.26 | dt: 136ms | tok/sec: 482,765 | mfu: 23.0% | epoch: 4 | remaining: 40s    
step 01928 (86.8%) | loss: 2.751356 | lrm: 0.26 | dt: 136ms | tok/sec: 482,348 | mfu: 23.0% | epoch: 4 | remaining: 39s    
step 01929 (86.8%) | loss: 2.749485 | lrm: 0.26 | dt: 136ms | tok/sec: 482,681 | mfu: 23.0% | epoch: 4 | remaining: 39s    
step 01930 (86.9%) | loss: 2.748740 | lrm: 0.26 | dt: 136ms | tok/sec: 482,203 | mfu: 23.0% | epoch: 4 | remaining: 39s    
step 01931 (86.9%) | loss: 2.748459 | lrm: 0.26 | dt: 136ms | tok/sec: 482,906 | mfu: 23.0% | epoch: 4 | remaining: 39s    
step 01932 (87.0%) | loss: 2.747596 | lrm: 0.26 | dt: 136ms | tok/sec: 482,164 | mfu: 23.0% | epoch: 4 | remaining: 39s    
step 01933 (87.0%) | loss: 2.747622 | lrm: 0.26 | dt: 136ms | tok/sec: 482,528 | mfu: 23.0% | epoch: 4 | remaining: 39s    
step 01934 (87.1%) | loss: 2.746277 | lrm: 0.26 | dt: 136ms | tok/sec: 482,375 | mfu: 23.0% | epoch: 4 | remaining: 39s    
step 01935 (87.1%) | loss: 2.747208 | lrm: 0.26 | dt: 136ms | tok/sec: 482,791 | mfu: 23.0% | epoch: 4 | remaining: 39s    
step 01936 (87.2%) | loss: 2.744607 | lrm: 0.26 | dt: 136ms | tok/sec: 482,327 | mfu: 23.0% | epoch: 4 | remaining: 38s    
step 01937 (87.2%) | loss: 2.746246 | lrm: 0.26 | dt: 136ms | tok/sec: 482,555 | mfu: 23.0% | epoch: 4 | remaining: 38s    
step 01938 (87.3%) | loss: 2.747050 | lrm: 0.25 | dt: 136ms | tok/sec: 482,152 | mfu: 23.0% | epoch: 4 | remaining: 38s    
step 01939 (87.3%) | loss: 2.747404 | lrm: 0.25 | dt: 136ms | tok/sec: 483,054 | mfu: 23.0% | epoch: 4 | remaining: 38s    
step 01940 (87.3%) | loss: 2.745477 | lrm: 0.25 | dt: 136ms | tok/sec: 482,180 | mfu: 23.0% | epoch: 4 | remaining: 38s    
step 01941 (87.4%) | loss: 2.743257 | lrm: 0.25 | dt: 136ms | tok/sec: 482,811 | mfu: 23.0% | epoch: 4 | remaining: 38s    
step 01942 (87.4%) | loss: 2.743936 | lrm: 0.25 | dt: 136ms | tok/sec: 482,049 | mfu: 23.0% | epoch: 4 | remaining: 38s    
step 01943 (87.5%) | loss: 2.744975 | lrm: 0.25 | dt: 136ms | tok/sec: 482,608 | mfu: 23.0% | epoch: 4 | remaining: 37s    
step 01944 (87.5%) | loss: 2.745043 | lrm: 0.25 | dt: 136ms | tok/sec: 482,419 | mfu: 23.0% | epoch: 4 | remaining: 37s    
step 01945 (87.6%) | loss: 2.743145 | lrm: 0.25 | dt: 136ms | tok/sec: 482,906 | mfu: 23.0% | epoch: 4 | remaining: 37s    
step 01946 (87.6%) | loss: 2.745060 | lrm: 0.25 | dt: 136ms | tok/sec: 482,138 | mfu: 23.0% | epoch: 4 | remaining: 37s    
step 01947 (87.7%) | loss: 2.744034 | lrm: 0.25 | dt: 136ms | tok/sec: 482,682 | mfu: 23.0% | epoch: 4 | remaining: 37s    
step 01948 (87.7%) | loss: 2.744319 | lrm: 0.25 | dt: 136ms | tok/sec: 481,978 | mfu: 23.0% | epoch: 4 | remaining: 37s    
step 01949 (87.8%) | loss: 2.744304 | lrm: 0.24 | dt: 136ms | tok/sec: 482,714 | mfu: 23.0% | epoch: 4 | remaining: 37s    
step 01950 (87.8%) | loss: 2.745131 | lrm: 0.24 | dt: 136ms | tok/sec: 482,233 | mfu: 23.0% | epoch: 4 | remaining: 36s    
step 01951 (87.8%) | loss: 2.744781 | lrm: 0.24 | dt: 136ms | tok/sec: 482,500 | mfu: 23.0% | epoch: 4 | remaining: 36s    
step 01952 (87.9%) | loss: 2.745495 | lrm: 0.24 | dt: 136ms | tok/sec: 481,951 | mfu: 22.9% | epoch: 4 | remaining: 36s    
step 01953 (87.9%) | loss: 2.744863 | lrm: 0.24 | dt: 136ms | tok/sec: 482,670 | mfu: 23.0% | epoch: 4 | remaining: 36s    
step 01954 (88.0%) | loss: 2.747365 | lrm: 0.24 | dt: 136ms | tok/sec: 482,420 | mfu: 23.0% | epoch: 4 | remaining: 36s    
step 01955 (88.0%) | loss: 2.748584 | lrm: 0.24 | dt: 136ms | tok/sec: 482,865 | mfu: 23.0% | epoch: 4 | remaining: 36s    
step 01956 (88.1%) | loss: 2.748998 | lrm: 0.24 | dt: 136ms | tok/sec: 482,192 | mfu: 23.0% | epoch: 4 | remaining: 36s    
step 01957 (88.1%) | loss: 2.750730 | lrm: 0.24 | dt: 136ms | tok/sec: 482,770 | mfu: 23.0% | epoch: 4 | remaining: 36s    
step 01958 (88.2%) | loss: 2.748157 | lrm: 0.24 | dt: 136ms | tok/sec: 482,419 | mfu: 23.0% | epoch: 4 | remaining: 35s    
step 01959 (88.2%) | loss: 2.746813 | lrm: 0.24 | dt: 136ms | tok/sec: 482,701 | mfu: 23.0% | epoch: 4 | remaining: 35s    
step 01960 (88.3%) | loss: 2.749357 | lrm: 0.23 | dt: 136ms | tok/sec: 482,374 | mfu: 23.0% | epoch: 4 | remaining: 35s    
step 01961 (88.3%) | loss: 2.750181 | lrm: 0.23 | dt: 136ms | tok/sec: 482,310 | mfu: 23.0% | epoch: 4 | remaining: 35s    
step 01962 (88.3%) | loss: 2.751531 | lrm: 0.23 | dt: 136ms | tok/sec: 482,202 | mfu: 23.0% | epoch: 4 | remaining: 35s    
step 01963 (88.4%) | loss: 2.753792 | lrm: 0.23 | dt: 136ms | tok/sec: 482,765 | mfu: 23.0% | epoch: 4 | remaining: 35s    
step 01964 (88.4%) | loss: 2.754620 | lrm: 0.23 | dt: 136ms | tok/sec: 482,282 | mfu: 23.0% | epoch: 4 | remaining: 35s    
step 01965 (88.5%) | loss: 2.755207 | lrm: 0.23 | dt: 136ms | tok/sec: 482,833 | mfu: 23.0% | epoch: 4 | remaining: 34s    
step 01966 (88.5%) | loss: 2.754100 | lrm: 0.23 | dt: 136ms | tok/sec: 482,278 | mfu: 23.0% | epoch: 4 | remaining: 34s    
step 01967 (88.6%) | loss: 2.752553 | lrm: 0.23 | dt: 136ms | tok/sec: 483,119 | mfu: 23.0% | epoch: 4 | remaining: 34s    
step 01968 (88.6%) | loss: 2.750321 | lrm: 0.23 | dt: 136ms | tok/sec: 482,587 | mfu: 23.0% | epoch: 4 | remaining: 34s    
step 01969 (88.7%) | loss: 2.748742 | lrm: 0.23 | dt: 136ms | tok/sec: 482,648 | mfu: 23.0% | epoch: 4 | remaining: 34s    
step 01970 (88.7%) | loss: 2.749322 | lrm: 0.23 | dt: 136ms | tok/sec: 482,087 | mfu: 23.0% | epoch: 4 | remaining: 34s    
step 01971 (88.8%) | loss: 2.747375 | lrm: 0.22 | dt: 136ms | tok/sec: 482,539 | mfu: 23.0% | epoch: 4 | remaining: 34s    
step 01972 (88.8%) | loss: 2.748940 | lrm: 0.22 | dt: 136ms | tok/sec: 482,283 | mfu: 23.0% | epoch: 4 | remaining: 33s    
step 01973 (88.8%) | loss: 2.748032 | lrm: 0.22 | dt: 136ms | tok/sec: 482,724 | mfu: 23.0% | epoch: 4 | remaining: 33s    
step 01974 (88.9%) | loss: 2.749372 | lrm: 0.22 | dt: 136ms | tok/sec: 482,325 | mfu: 23.0% | epoch: 4 | remaining: 33s    
step 01975 (88.9%) | loss: 2.751411 | lrm: 0.22 | dt: 136ms | tok/sec: 483,010 | mfu: 23.0% | epoch: 4 | remaining: 33s    
step 01976 (89.0%) | loss: 2.748541 | lrm: 0.22 | dt: 136ms | tok/sec: 482,186 | mfu: 23.0% | epoch: 4 | remaining: 33s    
step 01977 (89.0%) | loss: 2.749627 | lrm: 0.22 | dt: 136ms | tok/sec: 482,790 | mfu: 23.0% | epoch: 4 | remaining: 33s    
step 01978 (89.1%) | loss: 2.751177 | lrm: 0.22 | dt: 136ms | tok/sec: 482,083 | mfu: 23.0% | epoch: 4 | remaining: 33s    
step 01979 (89.1%) | loss: 2.749090 | lrm: 0.22 | dt: 136ms | tok/sec: 482,561 | mfu: 23.0% | epoch: 4 | remaining: 33s    
step 01980 (89.2%) | loss: 2.750716 | lrm: 0.22 | dt: 136ms | tok/sec: 482,221 | mfu: 23.0% | epoch: 4 | remaining: 32s    
step 01981 (89.2%) | loss: 2.751286 | lrm: 0.22 | dt: 136ms | tok/sec: 482,810 | mfu: 23.0% | epoch: 4 | remaining: 32s    
step 01982 (89.2%) | loss: 2.751163 | lrm: 0.22 | dt: 136ms | tok/sec: 482,406 | mfu: 23.0% | epoch: 4 | remaining: 32s    
step 01983 (89.3%) | loss: 2.749635 | lrm: 0.21 | dt: 136ms | tok/sec: 482,806 | mfu: 23.0% | epoch: 4 | remaining: 32s    
step 01984 (89.3%) | loss: 2.750100 | lrm: 0.21 | dt: 136ms | tok/sec: 482,274 | mfu: 23.0% | epoch: 4 | remaining: 32s    
step 01985 (89.4%) | loss: 2.752100 | lrm: 0.21 | dt: 136ms | tok/sec: 482,613 | mfu: 23.0% | epoch: 4 | remaining: 32s    
step 01986 (89.4%) | loss: 2.753011 | lrm: 0.21 | dt: 136ms | tok/sec: 482,229 | mfu: 23.0% | epoch: 4 | remaining: 32s    
step 01987 (89.5%) | loss: 2.751894 | lrm: 0.21 | dt: 136ms | tok/sec: 482,795 | mfu: 23.0% | epoch: 4 | remaining: 31s    
step 01988 (89.5%) | loss: 2.751490 | lrm: 0.21 | dt: 136ms | tok/sec: 482,315 | mfu: 23.0% | epoch: 4 | remaining: 31s    
step 01989 (89.6%) | loss: 2.751411 | lrm: 0.21 | dt: 136ms | tok/sec: 482,722 | mfu: 23.0% | epoch: 4 | remaining: 31s    
step 01990 (89.6%) | loss: 2.751530 | lrm: 0.21 | dt: 136ms | tok/sec: 482,200 | mfu: 23.0% | epoch: 4 | remaining: 31s    
step 01991 (89.7%) | loss: 2.750975 | lrm: 0.21 | dt: 136ms | tok/sec: 482,761 | mfu: 23.0% | epoch: 4 | remaining: 31s    
step 01992 (89.7%) | loss: 2.749789 | lrm: 0.21 | dt: 136ms | tok/sec: 482,203 | mfu: 23.0% | epoch: 4 | remaining: 31s    
step 01993 (89.7%) | loss: 2.751396 | lrm: 0.21 | dt: 136ms | tok/sec: 483,118 | mfu: 23.0% | epoch: 4 | remaining: 31s    
step 01994 (89.8%) | loss: 2.751602 | lrm: 0.20 | dt: 136ms | tok/sec: 482,211 | mfu: 23.0% | epoch: 4 | remaining: 30s    
step 01995 (89.8%) | loss: 2.752139 | lrm: 0.20 | dt: 136ms | tok/sec: 482,762 | mfu: 23.0% | epoch: 4 | remaining: 30s    
step 01996 (89.9%) | loss: 2.752802 | lrm: 0.20 | dt: 136ms | tok/sec: 482,394 | mfu: 23.0% | epoch: 4 | remaining: 30s    
step 01997 (89.9%) | loss: 2.753815 | lrm: 0.20 | dt: 136ms | tok/sec: 482,828 | mfu: 23.0% | epoch: 4 | remaining: 30s    
step 01998 (90.0%) | loss: 2.754631 | lrm: 0.20 | dt: 136ms | tok/sec: 482,104 | mfu: 23.0% | epoch: 4 | remaining: 30s    
step 01999 (90.0%) | loss: 2.754076 | lrm: 0.20 | dt: 136ms | tok/sec: 482,767 | mfu: 23.0% | epoch: 4 | remaining: 30s    
step 02000 (90.1%) | loss: 2.752960 | lrm: 0.20 | dt: 136ms | tok/sec: 482,138 | mfu: 23.0% | epoch: 4 | remaining: 30s    
step 02001 (90.1%) | loss: 2.753028 | lrm: 0.20 | dt: 136ms | tok/sec: 482,778 | mfu: 23.0% | epoch: 4 | remaining: 30s    
step 02002 (90.2%) | loss: 2.752300 | lrm: 0.20 | dt: 136ms | tok/sec: 482,234 | mfu: 23.0% | epoch: 4 | remaining: 29s    
step 02003 (90.2%) | loss: 2.752294 | lrm: 0.20 | dt: 136ms | tok/sec: 482,841 | mfu: 23.0% | epoch: 4 | remaining: 29s    
step 02004 (90.2%) | loss: 2.752652 | lrm: 0.20 | dt: 136ms | tok/sec: 481,940 | mfu: 22.9% | epoch: 4 | remaining: 29s    
step 02005 (90.3%) | loss: 2.747872 | lrm: 0.19 | dt: 136ms | tok/sec: 482,901 | mfu: 23.0% | epoch: 4 | remaining: 29s    
step 02006 (90.3%) | loss: 2.748045 | lrm: 0.19 | dt: 136ms | tok/sec: 482,077 | mfu: 23.0% | epoch: 4 | remaining: 29s    
step 02007 (90.4%) | loss: 2.747186 | lrm: 0.19 | dt: 136ms | tok/sec: 482,855 | mfu: 23.0% | epoch: 4 | remaining: 29s    
step 02008 (90.4%) | loss: 2.746832 | lrm: 0.19 | dt: 136ms | tok/sec: 482,183 | mfu: 23.0% | epoch: 4 | remaining: 29s    
step 02009 (90.5%) | loss: 2.746618 | lrm: 0.19 | dt: 136ms | tok/sec: 482,849 | mfu: 23.0% | epoch: 4 | remaining: 28s    
step 02010 (90.5%) | loss: 2.749078 | lrm: 0.19 | dt: 136ms | tok/sec: 482,380 | mfu: 23.0% | epoch: 4 | remaining: 28s    
step 02011 (90.6%) | loss: 2.749690 | lrm: 0.19 | dt: 136ms | tok/sec: 482,696 | mfu: 23.0% | epoch: 4 | remaining: 28s    
step 02012 (90.6%) | loss: 2.749041 | lrm: 0.19 | dt: 136ms | tok/sec: 482,124 | mfu: 23.0% | epoch: 4 | remaining: 28s    
step 02013 (90.7%) | loss: 2.751861 | lrm: 0.19 | dt: 136ms | tok/sec: 482,893 | mfu: 23.0% | epoch: 4 | remaining: 28s    
step 02014 (90.7%) | loss: 2.751113 | lrm: 0.19 | dt: 136ms | tok/sec: 482,099 | mfu: 23.0% | epoch: 4 | remaining: 28s    
step 02015 (90.7%) | loss: 2.750865 | lrm: 0.19 | dt: 136ms | tok/sec: 482,716 | mfu: 23.0% | epoch: 4 | remaining: 28s    
step 02016 (90.8%) | loss: 2.750861 | lrm: 0.18 | dt: 136ms | tok/sec: 482,071 | mfu: 23.0% | epoch: 4 | remaining: 27s    
step 02017 (90.8%) | loss: 2.749214 | lrm: 0.18 | dt: 136ms | tok/sec: 482,767 | mfu: 23.0% | epoch: 4 | remaining: 27s    
step 02018 (90.9%) | loss: 2.747859 | lrm: 0.18 | dt: 136ms | tok/sec: 482,186 | mfu: 23.0% | epoch: 4 | remaining: 27s    
step 02019 (90.9%) | loss: 2.744407 | lrm: 0.18 | dt: 136ms | tok/sec: 482,744 | mfu: 23.0% | epoch: 4 | remaining: 27s    
step 02020 (91.0%) | loss: 2.744964 | lrm: 0.18 | dt: 136ms | tok/sec: 482,137 | mfu: 23.0% | epoch: 4 | remaining: 27s    
step 02021 (91.0%) | loss: 2.744366 | lrm: 0.18 | dt: 136ms | tok/sec: 482,853 | mfu: 23.0% | epoch: 4 | remaining: 27s    
step 02022 (91.1%) | loss: 2.743791 | lrm: 0.18 | dt: 136ms | tok/sec: 482,190 | mfu: 23.0% | epoch: 4 | remaining: 27s    
step 02023 (91.1%) | loss: 2.742646 | lrm: 0.18 | dt: 136ms | tok/sec: 482,826 | mfu: 23.0% | epoch: 4 | remaining: 27s    
step 02024 (91.2%) | loss: 2.744873 | lrm: 0.18 | dt: 136ms | tok/sec: 482,295 | mfu: 23.0% | epoch: 4 | remaining: 26s    
step 02025 (91.2%) | loss: 2.745925 | lrm: 0.18 | dt: 136ms | tok/sec: 482,734 | mfu: 23.0% | epoch: 4 | remaining: 26s    
step 02026 (91.2%) | loss: 2.743977 | lrm: 0.18 | dt: 136ms | tok/sec: 482,229 | mfu: 23.0% | epoch: 4 | remaining: 26s    
step 02027 (91.3%) | loss: 2.745040 | lrm: 0.17 | dt: 136ms | tok/sec: 482,779 | mfu: 23.0% | epoch: 4 | remaining: 26s    
step 02028 (91.3%) | loss: 2.744881 | lrm: 0.17 | dt: 136ms | tok/sec: 482,145 | mfu: 23.0% | epoch: 4 | remaining: 26s    
step 02029 (91.4%) | loss: 2.744164 | lrm: 0.17 | dt: 136ms | tok/sec: 482,778 | mfu: 23.0% | epoch: 4 | remaining: 26s    
step 02030 (91.4%) | loss: 2.742989 | lrm: 0.17 | dt: 136ms | tok/sec: 482,264 | mfu: 23.0% | epoch: 4 | remaining: 26s    
step 02031 (91.5%) | loss: 2.744355 | lrm: 0.17 | dt: 136ms | tok/sec: 482,851 | mfu: 23.0% | epoch: 4 | remaining: 25s    
step 02032 (91.5%) | loss: 2.746157 | lrm: 0.17 | dt: 136ms | tok/sec: 482,119 | mfu: 23.0% | epoch: 4 | remaining: 25s    
step 02033 (91.6%) | loss: 2.744873 | lrm: 0.17 | dt: 136ms | tok/sec: 482,605 | mfu: 23.0% | epoch: 4 | remaining: 25s    
step 02034 (91.6%) | loss: 2.746708 | lrm: 0.17 | dt: 136ms | tok/sec: 482,390 | mfu: 23.0% | epoch: 4 | remaining: 25s    
step 02035 (91.6%) | loss: 2.747214 | lrm: 0.17 | dt: 136ms | tok/sec: 482,840 | mfu: 23.0% | epoch: 4 | remaining: 25s    
step 02036 (91.7%) | loss: 2.747780 | lrm: 0.17 | dt: 136ms | tok/sec: 482,275 | mfu: 23.0% | epoch: 4 | remaining: 25s    
step 02037 (91.7%) | loss: 2.746807 | lrm: 0.17 | dt: 136ms | tok/sec: 482,585 | mfu: 23.0% | epoch: 4 | remaining: 25s    
step 02038 (91.8%) | loss: 2.747063 | lrm: 0.16 | dt: 136ms | tok/sec: 482,464 | mfu: 23.0% | epoch: 4 | remaining: 25s    
step 02039 (91.8%) | loss: 2.748661 | lrm: 0.16 | dt: 136ms | tok/sec: 482,708 | mfu: 23.0% | epoch: 4 | remaining: 24s    
step 02040 (91.9%) | loss: 2.748356 | lrm: 0.16 | dt: 136ms | tok/sec: 482,594 | mfu: 23.0% | epoch: 4 | remaining: 24s    
step 02041 (91.9%) | loss: 2.746331 | lrm: 0.16 | dt: 136ms | tok/sec: 482,994 | mfu: 23.0% | epoch: 4 | remaining: 24s    
step 02042 (92.0%) | loss: 2.747528 | lrm: 0.16 | dt: 136ms | tok/sec: 482,363 | mfu: 23.0% | epoch: 4 | remaining: 24s    
step 02043 (92.0%) | loss: 2.745633 | lrm: 0.16 | dt: 136ms | tok/sec: 482,712 | mfu: 23.0% | epoch: 4 | remaining: 24s    
step 02044 (92.1%) | loss: 2.742881 | lrm: 0.16 | dt: 136ms | tok/sec: 482,149 | mfu: 23.0% | epoch: 4 | remaining: 24s    
step 02045 (92.1%) | loss: 2.741766 | lrm: 0.16 | dt: 136ms | tok/sec: 482,796 | mfu: 23.0% | epoch: 4 | remaining: 24s    
step 02046 (92.1%) | loss: 2.743251 | lrm: 0.16 | dt: 136ms | tok/sec: 481,982 | mfu: 23.0% | epoch: 4 | remaining: 23s    
step 02047 (92.2%) | loss: 2.743286 | lrm: 0.16 | dt: 136ms | tok/sec: 482,590 | mfu: 23.0% | epoch: 4 | remaining: 23s    
step 02048 (92.2%) | loss: 2.744078 | lrm: 0.16 | dt: 136ms | tok/sec: 482,267 | mfu: 23.0% | epoch: 4 | remaining: 23s    
step 02049 (92.3%) | loss: 2.745909 | lrm: 0.15 | dt: 136ms | tok/sec: 482,810 | mfu: 23.0% | epoch: 4 | remaining: 23s    
step 02050 (92.3%) | loss: 2.742896 | lrm: 0.15 | dt: 136ms | tok/sec: 482,251 | mfu: 23.0% | epoch: 4 | remaining: 23s    
step 02051 (92.4%) | loss: 2.744606 | lrm: 0.15 | dt: 136ms | tok/sec: 482,816 | mfu: 23.0% | epoch: 4 | remaining: 23s    
step 02052 (92.4%) | loss: 2.742480 | lrm: 0.15 | dt: 136ms | tok/sec: 482,175 | mfu: 23.0% | epoch: 4 | remaining: 23s    
step 02053 (92.5%) | loss: 2.742911 | lrm: 0.15 | dt: 136ms | tok/sec: 482,556 | mfu: 23.0% | epoch: 4 | remaining: 22s    
step 02054 (92.5%) | loss: 2.744001 | lrm: 0.15 | dt: 136ms | tok/sec: 482,242 | mfu: 23.0% | epoch: 4 | remaining: 22s    
step 02055 (92.6%) | loss: 2.744140 | lrm: 0.15 | dt: 136ms | tok/sec: 482,825 | mfu: 23.0% | epoch: 4 | remaining: 22s    
step 02056 (92.6%) | loss: 2.744786 | lrm: 0.15 | dt: 136ms | tok/sec: 482,121 | mfu: 23.0% | epoch: 4 | remaining: 22s    
step 02057 (92.6%) | loss: 2.744479 | lrm: 0.15 | dt: 136ms | tok/sec: 482,795 | mfu: 23.0% | epoch: 4 | remaining: 22s    
step 02058 (92.7%) | loss: 2.742417 | lrm: 0.15 | dt: 136ms | tok/sec: 482,231 | mfu: 23.0% | epoch: 4 | remaining: 22s    
step 02059 (92.7%) | loss: 2.742529 | lrm: 0.15 | dt: 136ms | tok/sec: 482,769 | mfu: 23.0% | epoch: 4 | remaining: 22s    
step 02060 (92.8%) | loss: 2.743560 | lrm: 0.14 | dt: 136ms | tok/sec: 482,082 | mfu: 23.0% | epoch: 4 | remaining: 22s    
step 02061 (92.8%) | loss: 2.742512 | lrm: 0.14 | dt: 136ms | tok/sec: 482,628 | mfu: 23.0% | epoch: 4 | remaining: 21s    
step 02062 (92.9%) | loss: 2.741951 | lrm: 0.14 | dt: 136ms | tok/sec: 482,143 | mfu: 23.0% | epoch: 4 | remaining: 21s    
step 02063 (92.9%) | loss: 2.740053 | lrm: 0.14 | dt: 136ms | tok/sec: 482,589 | mfu: 23.0% | epoch: 4 | remaining: 21s    
step 02064 (93.0%) | loss: 2.741325 | lrm: 0.14 | dt: 136ms | tok/sec: 482,412 | mfu: 23.0% | epoch: 4 | remaining: 21s    
step 02065 (93.0%) | loss: 2.738995 | lrm: 0.14 | dt: 136ms | tok/sec: 482,580 | mfu: 23.0% | epoch: 4 | remaining: 21s    
step 02066 (93.1%) | loss: 2.741546 | lrm: 0.14 | dt: 136ms | tok/sec: 482,196 | mfu: 23.0% | epoch: 4 | remaining: 21s    
step 02067 (93.1%) | loss: 2.741419 | lrm: 0.14 | dt: 136ms | tok/sec: 482,638 | mfu: 23.0% | epoch: 4 | remaining: 21s    
step 02068 (93.1%) | loss: 2.740687 | lrm: 0.14 | dt: 136ms | tok/sec: 481,887 | mfu: 22.9% | epoch: 4 | remaining: 20s    
step 02069 (93.2%) | loss: 2.743846 | lrm: 0.14 | dt: 136ms | tok/sec: 482,892 | mfu: 23.0% | epoch: 4 | remaining: 20s    
step 02070 (93.2%) | loss: 2.744443 | lrm: 0.14 | dt: 136ms | tok/sec: 482,316 | mfu: 23.0% | epoch: 4 | remaining: 20s    
step 02071 (93.3%) | loss: 2.744956 | lrm: 0.13 | dt: 136ms | tok/sec: 482,883 | mfu: 23.0% | epoch: 4 | remaining: 20s    
step 02072 (93.3%) | loss: 2.745848 | lrm: 0.13 | dt: 136ms | tok/sec: 482,053 | mfu: 23.0% | epoch: 4 | remaining: 20s    
step 02073 (93.4%) | loss: 2.745944 | lrm: 0.13 | dt: 136ms | tok/sec: 482,607 | mfu: 23.0% | epoch: 4 | remaining: 20s    
step 02074 (93.4%) | loss: 2.744716 | lrm: 0.13 | dt: 136ms | tok/sec: 482,207 | mfu: 23.0% | epoch: 4 | remaining: 20s    
step 02075 (93.5%) | loss: 2.745069 | lrm: 0.13 | dt: 136ms | tok/sec: 483,004 | mfu: 23.0% | epoch: 4 | remaining: 19s    
step 02076 (93.5%) | loss: 2.746663 | lrm: 0.13 | dt: 136ms | tok/sec: 482,253 | mfu: 23.0% | epoch: 4 | remaining: 19s    
step 02077 (93.6%) | loss: 2.744861 | lrm: 0.13 | dt: 136ms | tok/sec: 482,667 | mfu: 23.0% | epoch: 4 | remaining: 19s    
step 02078 (93.6%) | loss: 2.742973 | lrm: 0.13 | dt: 136ms | tok/sec: 482,478 | mfu: 23.0% | epoch: 4 | remaining: 19s    
step 02079 (93.6%) | loss: 2.744980 | lrm: 0.13 | dt: 136ms | tok/sec: 482,819 | mfu: 23.0% | epoch: 4 | remaining: 19s    
step 02080 (93.7%) | loss: 2.746549 | lrm: 0.13 | dt: 136ms | tok/sec: 482,065 | mfu: 23.0% | epoch: 4 | remaining: 19s    
step 02081 (93.7%) | loss: 2.747329 | lrm: 0.13 | dt: 136ms | tok/sec: 482,729 | mfu: 23.0% | epoch: 4 | remaining: 19s    
step 02082 (93.8%) | loss: 2.748071 | lrm: 0.12 | dt: 136ms | tok/sec: 482,395 | mfu: 23.0% | epoch: 4 | remaining: 19s    
step 02083 (93.8%) | loss: 2.747450 | lrm: 0.12 | dt: 136ms | tok/sec: 482,772 | mfu: 23.0% | epoch: 4 | remaining: 18s    
step 02084 (93.9%) | loss: 2.746705 | lrm: 0.12 | dt: 136ms | tok/sec: 482,495 | mfu: 23.0% | epoch: 4 | remaining: 18s    
step 02085 (93.9%) | loss: 2.745615 | lrm: 0.12 | dt: 136ms | tok/sec: 482,848 | mfu: 23.0% | epoch: 4 | remaining: 18s    
step 02086 (94.0%) | loss: 2.743110 | lrm: 0.12 | dt: 136ms | tok/sec: 482,146 | mfu: 23.0% | epoch: 4 | remaining: 18s    
step 02087 (94.0%) | loss: 2.744487 | lrm: 0.12 | dt: 136ms | tok/sec: 482,701 | mfu: 23.0% | epoch: 4 | remaining: 18s    
step 02088 (94.0%) | loss: 2.743721 | lrm: 0.12 | dt: 136ms | tok/sec: 482,191 | mfu: 23.0% | epoch: 4 | remaining: 18s    
step 02089 (94.1%) | loss: 2.743779 | lrm: 0.12 | dt: 136ms | tok/sec: 482,728 | mfu: 23.0% | epoch: 4 | remaining: 18s    
step 02090 (94.1%) | loss: 2.745348 | lrm: 0.12 | dt: 136ms | tok/sec: 482,455 | mfu: 23.0% | epoch: 4 | remaining: 17s    
step 02091 (94.2%) | loss: 2.744617 | lrm: 0.12 | dt: 136ms | tok/sec: 482,599 | mfu: 23.0% | epoch: 4 | remaining: 17s    
step 02092 (94.2%) | loss: 2.745128 | lrm: 0.12 | dt: 136ms | tok/sec: 482,271 | mfu: 23.0% | epoch: 4 | remaining: 17s    
step 02093 (94.3%) | loss: 2.745297 | lrm: 0.11 | dt: 136ms | tok/sec: 482,768 | mfu: 23.0% | epoch: 4 | remaining: 17s    
